dataset,row_key,case_id,pos,prefix_length,case_length,activity_current,y_true_na,gemma-2-2b,llama32-1b,rnn,saprpt,tabpfn3,transformer,n_sequence_correct,n_tabular_correct,n_llm_correct,sequence_correct_tabular_wrong,sequence_correct_llm_wrong,llm_correct_sequence_wrong,tabular_correct_sequence_wrong,pred_gemma-2-2b,pred_llama32-1b,pred_rnn,pred_saprpt,pred_tabpfn3,pred_transformer,activity_current_label,y_true_na_label,pred_gemma-2-2b_label,pred_llama32-1b_label,pred_rnn_label,pred_saprpt_label,pred_tabpfn3_label,pred_transformer_label
BPI12,200482::1,200482,1,2,20,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,20,7,7,10,7,20,A_PARTLYSUBMITTED,A_PREACCEPTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,200482::6,200482,6,7,20,8,17,False,False,False,False,True,True,1,1,0,False,True,False,False,2,15,22,15,17,17,A_FINALIZED,O_SELECTED,<EOS>,O_CREATED,W_Completeren aanvraag,O_CREATED,O_SELECTED,O_SELECTED
BPI12,200488::3,200488,3,4,6,20,7,False,True,False,False,False,True,1,0,1,True,False,False,False,20,7,20,20,20,7,W_Afhandelen leads,A_DECLINED,W_Afhandelen leads,A_DECLINED,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,A_DECLINED
BPI12,200506::16,200506,16,17,36,17,14,True,False,True,False,False,False,1,0,1,True,False,False,False,14,17,14,15,15,15,O_SELECTED,O_CANCELLED,O_CANCELLED,O_SELECTED,O_CANCELLED,O_CREATED,O_CREATED,O_CREATED
BPI12,200521::18,200521,18,19,90,17,14,False,False,True,False,False,False,1,0,0,True,True,False,False,24,11,14,15,15,15,O_SELECTED,O_CANCELLED,W_Nabellen offertes,A_REGISTERED,O_CANCELLED,O_CREATED,O_CREATED,O_CREATED
BPI12,200530::1,200530,1,2,53,9,20,False,False,False,False,False,True,1,0,0,True,True,False,False,7,7,7,10,7,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,200548::47,200548,47,48,48,25,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,25,25,2,W_Valideren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>
BPI12,200557::3,200557,3,4,6,20,7,False,True,False,False,False,True,1,0,1,True,False,False,False,20,7,20,20,20,7,W_Afhandelen leads,A_DECLINED,W_Afhandelen leads,A_DECLINED,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,A_DECLINED
BPI12,200566::6,200566,6,7,28,17,8,False,False,True,False,False,False,1,0,0,True,True,False,False,22,15,8,15,15,22,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,A_FINALIZED,O_CREATED,O_CREATED,W_Completeren aanvraag
BPI12,200569::5,200569,5,6,50,3,8,False,True,False,False,True,False,0,1,1,False,False,True,True,22,8,22,17,8,22,A_ACCEPTED,A_FINALIZED,W_Completeren aanvraag,A_FINALIZED,W_Completeren aanvraag,O_SELECTED,A_FINALIZED,W_Completeren aanvraag
BPI12,200608::10,200608,10,11,16,24,22,False,True,True,False,False,True,2,0,1,True,False,False,False,2,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,200608::12,200608,12,13,16,24,6,False,False,False,False,False,True,1,0,0,True,True,False,False,24,24,22,24,24,6,W_Nabellen offertes,A_CANCELLED,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,A_CANCELLED
BPI12,200611::6,200611,6,7,15,20,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,20,20,22,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads,W_Afhandelen leads,W_Completeren aanvraag
BPI12,200644::14,200644,14,15,35,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,200653::23,200653,23,24,24,22,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,22,22,2,W_Completeren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>
BPI12,200674::18,200674,18,19,33,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,200677::4,200677,4,5,6,7,20,True,True,True,False,False,True,2,0,2,True,False,False,False,20,20,20,2,2,20,A_DECLINED,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,<EOS>,<EOS>,W_Afhandelen leads
BPI12,200686::32,200686,32,33,49,24,25,False,True,True,False,False,True,2,0,1,True,False,False,False,24,25,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,200686::35,200686,35,36,49,25,23,False,False,True,True,False,True,2,1,0,False,True,False,False,2,25,23,23,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,200716::29,200716,29,30,42,23,23,False,False,False,True,True,True,1,2,0,False,True,False,False,25,25,25,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200773::1,200773,1,2,3,9,7,False,True,True,False,False,False,1,0,1,True,False,False,False,20,7,7,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,200775::16,200775,16,17,43,20,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,20,20,22,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads,W_Afhandelen leads,W_Completeren aanvraag
BPI12,200782::1,200782,1,2,3,9,7,False,True,True,False,False,False,1,0,1,True,False,False,False,20,7,7,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,200814::39,200814,39,40,75,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200814::61,200814,61,62,75,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200826::32,200826,32,33,39,24,25,True,False,True,False,False,True,2,0,1,True,False,False,False,25,2,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,200832::43,200832,43,44,59,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200832::58,200832,58,59,59,25,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,25,25,2,W_Valideren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>
BPI12,200850::24,200850,24,25,55,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,200850::6,200850,6,7,55,20,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,20,20,22,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads,W_Afhandelen leads,W_Completeren aanvraag
BPI12,200853::5,200853,5,6,6,20,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,20,20,2,W_Afhandelen leads,<EOS>,<EOS>,<EOS>,<EOS>,W_Afhandelen leads,W_Afhandelen leads,<EOS>
BPI12,200862::3,200862,3,4,6,20,7,False,True,False,False,False,True,1,0,1,True,False,False,False,20,7,20,20,20,7,W_Afhandelen leads,A_DECLINED,W_Afhandelen leads,A_DECLINED,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,A_DECLINED
BPI12,200862::4,200862,4,5,6,7,20,True,True,True,False,False,True,2,0,2,True,False,False,False,20,20,20,2,2,20,A_DECLINED,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,<EOS>,<EOS>,W_Afhandelen leads
BPI12,200868::5,200868,5,6,6,20,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,20,20,2,W_Afhandelen leads,<EOS>,<EOS>,<EOS>,<EOS>,W_Afhandelen leads,W_Afhandelen leads,<EOS>
BPI12,200871::8,200871,8,9,39,8,17,False,False,False,True,False,True,1,1,0,False,True,False,False,22,15,22,17,15,17,A_FINALIZED,O_SELECTED,W_Completeren aanvraag,O_CREATED,W_Completeren aanvraag,O_SELECTED,O_CREATED,O_SELECTED
BPI12,200886::14,200886,14,15,27,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,200895::24,200895,24,25,68,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,200946::1,200946,1,2,6,9,20,False,False,False,False,True,True,1,1,0,False,True,False,False,7,9,7,10,20,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_PARTLYSUBMITTED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,200949::6,200949,6,7,10,20,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,7,20,22,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,A_DECLINED,W_Afhandelen leads,W_Completeren aanvraag
BPI12,200952::8,200952,8,9,20,17,8,False,False,False,False,False,True,1,0,0,True,True,False,False,22,15,22,15,15,8,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,W_Completeren aanvraag,O_CREATED,O_CREATED,A_FINALIZED
BPI12,200958::1,200958,1,2,32,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,7,7,7,10,20,20,A_PARTLYSUBMITTED,A_PREACCEPTED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,200958::31,200958,31,32,32,25,2,True,True,False,False,False,True,1,0,2,True,False,False,False,2,2,25,25,25,2,W_Valideren aanvraag,<EOS>,<EOS>,<EOS>,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>
BPI12,200970::11,200970,11,12,27,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,200973::13,200973,13,14,19,24,22,False,True,True,False,False,True,2,0,1,True,False,False,False,2,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,200976::1,200976,1,2,62,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,20,7,7,10,20,20,A_PARTLYSUBMITTED,A_PREACCEPTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,200976::22,200976,22,23,62,25,23,False,False,True,True,False,True,2,1,0,False,True,False,False,2,2,23,23,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,<EOS>,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,200976::30,200976,30,31,62,25,23,False,False,True,False,False,True,2,0,0,True,True,False,False,25,25,23,25,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,200976::36,200976,36,37,62,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200976::43,200976,43,44,62,23,25,True,False,True,False,False,True,2,0,1,True,False,False,False,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,201000::9,201000,9,10,33,8,17,False,False,False,True,False,True,1,1,0,False,True,False,False,22,15,22,17,15,17,A_FINALIZED,O_SELECTED,W_Completeren aanvraag,O_CREATED,W_Completeren aanvraag,O_SELECTED,O_CREATED,O_SELECTED
